,63.0,UNMAPPED,64.0,12.0,solar_MW
2018-04-13 15:00:00+00:00,5.353919726621943,3.424340809031463,0.0,0.0,8.778260535653406
2018-04-13 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-13 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-13 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-13 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-13 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-13 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-13 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-13 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 03:00:00+00:00,1.7510198228087712,1.064770162723247,0.0,0.0,2.8157899855320183
2018-04-14 04:00:00+00:00,23.37801293361722,17.335202110849117,0.0,0.0,40.71321504446634
2018-04-14 05:00:00+00:00,51.90427576586213,38.83795608809764,0.0,0.0,90.74223185395977
2018-04-14 06:00:00+00:00,80.55053815775204,60.64412693566874,0.0,0.0,141.19466509342078
2018-04-14 07:00:00+00:00,104.51577554519605,78.76759474708473,0.0,0.0,183.28337029228078
2018-04-14 08:00:00+00:00,121.51175715099077,91.78144800105115,0.0,0.0,213.29320515204193
2018-04-14 09:00:00+00:00,131.47780450187932,100.03240901621248,0.0,0.0,231.5102135180918
2018-04-14 10:00:00+00:00,132.02597421207017,100.5548568634882,0.0,0.0,232.58083107555836
2018-04-14 11:00:00+00:00,123.52778226289331,93.94660267002058,0.0,0.0,217.4743849329139
2018-04-14 12:00:00+00:00,106.85785251448769,80.973354806611,0.0,0.0,187.8312073210987
2018-04-14 13:00:00+00:00,80.8371069015346,60.945757308834416,0.0,0.0,141.782864210369
2018-04-14 14:00:00+00:00,47.32316336727298,35.19555232127698,0.0,0.0,82.51871568854996
2018-04-14 15:00:00+00:00,11.778566432169015,8.525450205626889,0.0,0.0,20.304016637795904
2018-04-14 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-14 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 03:00:00+00:00,3.9643548643028677,2.8343062531047853,0.0,0.0,6.7986611174076526
2018-04-15 04:00:00+00:00,21.087959103761047,16.01057135676845,0.0,0.0,37.098530460529496
2018-04-15 05:00:00+00:00,54.264354163397286,40.81918757790899,0.0,0.0,95.08354174130628
2018-04-15 06:00:00+00:00,86.72016418651296,65.11607782691657,0.0,0.0,151.8362420134295
2018-04-15 07:00:00+00:00,112.76906170888151,84.99236060841952,0.0,0.0,197.76142231730103
2018-04-15 08:00:00+00:00,130.6580936085523,98.64373607881534,0.0,0.0,229.30182968736761
2018-04-15 09:00:00+00:00,140.0574486865279,105.91712405075963,0.0,0.0,245.97457273728753
2018-04-15 10:00:00+00:00,140.24666012020793,106.01840727408535,0.0,0.0,246.26506739429328
2018-04-15 11:00:00+00:00,131.12116274882516,99.1046939600975,0.0,0.0,230.22585670892266
2018-04-15 12:00:00+00:00,111.85805287923134,84.44560097933083,0.0,0.0,196.30365385856217
2018-04-15 13:00:00+00:00,84.4154673225017,63.417252619025895,0.0,0.0,147.83271994152759
2018-04-15 14:00:00+00:00,49.775297187403666,36.88833156698779,0.0,0.0,86.66362875439145
2018-04-15 15:00:00+00:00,12.865433695125663,9.273820759020865,0.0,0.0,22.139254454146528
2018-04-15 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-15 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 03:00:00+00:00,4.173586402154143,3.0261934074641874,0.0,0.0,7.199779809618331
2018-04-16 04:00:00+00:00,21.494731102423543,16.280033230285422,0.0,0.0,37.77476433270897
2018-04-16 05:00:00+00:00,55.31053898162425,41.41512314316485,0.0,0.0,96.7256621247891
2018-04-16 06:00:00+00:00,87.96886639790398,65.95554824758943,0.0,0.0,153.9244146454934
2018-04-16 07:00:00+00:00,114.0746763529489,85.97496231464608,0.0,0.0,200.049638667595
2018-04-16 08:00:00+00:00,132.1516133713124,99.53197873553728,0.0,0.0,231.6835921068497
2018-04-16 09:00:00+00:00,140.37942763422788,105.7743567294108,0.0,0.0,246.1537843636387
2018-04-16 10:00:00+00:00,139.93883460013316,105.40305253495053,0.0,0.0,245.3418871350837
2018-04-16 11:00:00+00:00,130.27102002963753,98.02447338022539,0.0,0.0,228.2954934098629
2018-04-16 12:00:00+00:00,109.53417385441128,82.59957621747986,0.0,0.0,192.13375007189114
2018-04-16 13:00:00+00:00,81.6855670464127,61.41679530128946,0.0,0.0,143.10236234770215
2018-04-16 14:00:00+00:00,46.75425344605996,35.10864626294018,0.0,0.0,81.86289970900015
2018-04-16 15:00:00+00:00,11.126451323537498,8.413007220570496,0.0,0.0,19.539458544107994
2018-04-16 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-16 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 03:00:00+00:00,4.571332889921321,3.189269768122448,0.0,0.0,7.760602658043768
2018-04-17 04:00:00+00:00,22.56713523720409,17.185840741410942,0.0,0.0,39.752975978615034
2018-04-17 05:00:00+00:00,55.893801017591315,41.635675937456305,0.0,0.0,97.52947695504761
2018-04-17 06:00:00+00:00,87.67167400603664,65.29476357371607,0.0,0.0,152.96643757975272
2018-04-17 07:00:00+00:00,113.12468102453973,84.3663590197518,0.0,0.0,197.49104004429154
2018-04-17 08:00:00+00:00,129.97323107676903,97.33685128985383,0.0,0.0,227.31008236662285
2018-04-17 09:00:00+00:00,137.07248660169057,102.15028378313289,0.0,0.0,239.22277038482346
2018-04-17 10:00:00+00:00,136.57502520134685,101.53409513661984,0.0,0.0,238.1091203379667
2018-04-17 11:00:00+00:00,126.02231565621094,93.47810108103857,0.0,0.0,219.5004167372495
2018-04-17 12:00:00+00:00,106.8313918631917,78.82194239608103,0.0,0.0,185.65333425927273
2018-04-17 13:00:00+00:00,78.12135633309354,57.29511878153973,0.0,0.0,135.41647511463327
2018-04-17 14:00:00+00:00,43.592707102642876,31.521298671429093,0.0,0.0,75.11400577407197
2018-04-17 15:00:00+00:00,9.648672669879012,6.5956155408478505,0.0,0.0,16.244288210726864
2018-04-17 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-17 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 03:00:00+00:00,4.614074086085585,3.0451562516184114,0.0,0.0,7.659230337703997
2018-04-18 04:00:00+00:00,23.1421411554197,17.586102194676442,0.0,0.0,40.72824335009614
2018-04-18 05:00:00+00:00,54.522440948839275,40.17117352478411,0.0,0.0,94.69361447362338
2018-04-18 06:00:00+00:00,84.80901692959678,62.465499883548354,0.0,0.0,147.27451681314514
2018-04-18 07:00:00+00:00,109.21867362890788,80.74168594233652,0.0,0.0,189.9603595712444
2018-04-18 08:00:00+00:00,126.09983963533224,93.33070166160678,0.0,0.0,219.43054129693903
2018-04-18 09:00:00+00:00,133.7557081357133,99.04626224241511,0.0,0.0,232.8019703781284
2018-04-18 10:00:00+00:00,132.98970781703892,98.34566192653125,0.0,0.0,231.33536974357017
2018-04-18 11:00:00+00:00,123.17669150481925,90.74934652184515,0.0,0.0,213.9260380266644
2018-04-18 12:00:00+00:00,102.3677042967247,75.32225003032198,0.0,0.0,177.68995432704668
2018-04-18 13:00:00+00:00,75.09960081519677,54.71626979860436,0.0,0.0,129.8158706138011
2018-04-18 14:00:00+00:00,41.82882389457602,29.905965552198847,0.0,0.0,71.73478944677487
2018-04-18 15:00:00+00:00,9.242517378958317,6.124082307945535,0.0,0.0,15.366599686903852
2018-04-18 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-18 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 03:00:00+00:00,4.04470320667114,2.530301275045287,0.0,0.0,6.575004481716427
2018-04-19 04:00:00+00:00,24.15520029077355,18.206754558009916,0.0,0.0,42.36195484878347
2018-04-19 05:00:00+00:00,53.41645644819184,40.27349129336303,0.0,0.0,93.68994774155487
2018-04-19 06:00:00+00:00,82.57174555904216,62.42305482097923,0.0,0.0,144.9948003800214
2018-04-19 07:00:00+00:00,106.58567780929454,80.56463598133423,0.0,0.0,187.1503137906288
2018-04-19 08:00:00+00:00,123.11360463251634,92.75323497348063,0.0,0.0,215.86683960599697
2018-04-19 09:00:00+00:00,130.73257534490014,98.72933987492387,0.0,0.0,229.461915219824
2018-04-19 10:00:00+00:00,129.76636866330418,98.03796931583587,0.0,0.0,227.80433797914003
2018-04-19 11:00:00+00:00,120.42071378071404,90.84593596498233,0.0,0.0,211.26664974569638
2018-04-19 12:00:00+00:00,102.32936907505335,77.04788639156425,0.0,0.0,179.3772554666176
2018-04-19 13:00:00+00:00,76.26340038026045,57.21341982184595,0.0,0.0,133.4768202021064
2018-04-19 14:00:00+00:00,43.804885786171454,32.839457021165245,0.0,0.0,76.6443428073367
2018-04-19 15:00:00+00:00,10.839048758130936,8.124126678633214,0.0,0.0,18.96317543676415
2018-04-19 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-19 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 03:00:00+00:00,3.481595020332515,2.2693368891026293,0.0,0.0,5.750931909435144
2018-04-20 04:00:00+00:00,24.922364033146874,18.721000301772566,0.0,0.0,43.64336433491944
2018-04-20 05:00:00+00:00,52.56838575142332,39.638923493516224,0.0,0.0,92.20730924493955
2018-04-20 06:00:00+00:00,80.44377457399239,60.80785168532799,0.0,0.0,141.25162625932037
2018-04-20 07:00:00+00:00,104.0763330718864,78.59152151552081,0.0,0.0,182.6678545874072
2018-04-20 08:00:00+00:00,120.33082538996678,90.58596016305283,0.0,0.0,210.91678555301962
2018-04-20 09:00:00+00:00,126.68673376618509,95.00503729809748,0.0,0.0,221.69177106428256
2018-04-20 10:00:00+00:00,124.8568424906638,93.38490487093766,0.0,0.0,218.24174736160145
2018-04-20 11:00:00+00:00,114.00525798323208,84.87224002549385,0.0,0.0,198.87749800872592
2018-04-20 12:00:00+00:00,94.3964061421475,69.63135352867357,0.0,0.0,164.02775967082107
2018-04-20 13:00:00+00:00,64.09846650039353,46.39387598370589,0.0,0.0,110.49234248409942
2018-04-20 14:00:00+00:00,31.386120450805645,18.92257145491382,0.0,0.0,50.30869190571947
2018-04-20 15:00:00+00:00,4.344916490333801,2.9903048421814233,0.0,0.0,7.335221332515224
2018-04-20 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-20 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 03:00:00+00:00,1.452220591882702,0.9586944956277792,0.0,0.0,2.4109150875104812
2018-04-21 04:00:00+00:00,23.472583448254692,12.814991138062057,0.0,0.0,36.28757458631675
2018-04-21 05:00:00+00:00,49.439072773041374,29.856144745104373,0.0,0.0,79.29521751814575
2018-04-21 06:00:00+00:00,76.04208775406039,44.386325124875015,0.0,0.0,120.4284128789354
2018-04-21 07:00:00+00:00,97.8036372752853,73.12199789775282,0.0,0.0,170.92563517303813
2018-04-21 08:00:00+00:00,110.50203257175899,81.42938120835909,0.0,0.0,191.93141378011808
2018-04-21 09:00:00+00:00,119.020577025085,76.70670622510588,0.0,0.0,195.72728325019088
2018-04-21 10:00:00+00:00,118.02973494083746,75.82142185229044,0.0,0.0,193.8511567931279
2018-04-21 11:00:00+00:00,91.5914597717703,56.90366956678268,0.0,0.0,148.495129338553
2018-04-21 12:00:00+00:00,79.72606186094501,33.060027013958084,0.0,0.0,112.7860888749031
2018-04-21 13:00:00+00:00,59.20317845772506,26.57789304687362,0.0,0.0,85.78107150459869
2018-04-21 14:00:00+00:00,33.56102253267112,18.17112476802805,0.0,0.0,51.73214730069917
2018-04-21 15:00:00+00:00,5.259417452435623,3.1575381494318577,0.0,0.0,8.416955601867482
2018-04-21 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-21 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 03:00:00+00:00,5.606219685825717,4.064601633837944,0.0,0.0,9.670821319663661
2018-04-22 04:00:00+00:00,23.58900265854039,17.729128621846606,0.0,0.0,41.31813128038699
2018-04-22 05:00:00+00:00,56.52616674760954,42.57511842409656,0.0,0.0,99.1012851717061
2018-04-22 06:00:00+00:00,89.70818755583194,67.588982873005,0.0,0.0,157.29717042883692
2018-04-22 07:00:00+00:00,116.38862791911208,87.75485713635126,0.0,0.0,204.14348505546334
2018-04-22 08:00:00+00:00,134.45938780167222,101.19072565359848,0.0,0.0,235.65011345527068
2018-04-22 09:00:00+00:00,142.5,108.17224244478655,0.0,0.0,250.67224244478655
2018-04-22 10:00:00+00:00,142.38032693303177,107.96956940582501,0.0,0.0,250.34989633885678
2018-04-22 11:00:00+00:00,132.9334388909285,99.99440697437959,0.0,0.0,232.9278458653081
2018-04-22 12:00:00+00:00,113.26928275106656,85.1068334337163,0.0,0.0,198.37611618478286
2018-04-22 13:00:00+00:00,84.56826742737061,63.44746746377085,0.0,0.0,148.01573489114145
2018-04-22 14:00:00+00:00,49.12998987353463,36.81421963132828,0.0,0.0,85.94420950486291
2018-04-22 15:00:00+00:00,12.085576842730504,9.83707556076051,0.0,0.0,21.922652403491014
2018-04-22 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-22 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 03:00:00+00:00,4.896918720845338,3.809159752514444,0.0,0.0,8.706078473359781
2018-04-23 04:00:00+00:00,22.037309611198687,16.66832730765701,0.0,0.0,38.705636918855696
2018-04-23 05:00:00+00:00,58.15090256278452,43.434838876010105,0.0,0.0,101.58574143879463
2018-04-23 06:00:00+00:00,91.46808350878993,68.76576049580319,0.0,0.0,160.23384400459312
2018-04-23 07:00:00+00:00,117.53922289084683,88.92640142909524,0.0,0.0,206.46562431994207
2018-04-23 08:00:00+00:00,135.27782892467155,102.41424142798687,0.0,0.0,237.69207035265842
2018-04-23 09:00:00+00:00,142.47655754512203,108.02884545527095,0.0,0.0,250.505403000393
2018-04-23 10:00:00+00:00,142.21426843858663,107.46255172279336,0.0,0.0,249.67682016138
2018-04-23 11:00:00+00:00,132.42688259882806,99.95633454094893,0.0,0.0,232.383217139777
2018-04-23 12:00:00+00:00,112.3648145914807,84.80707288201141,0.0,0.0,197.17188747349212
2018-04-23 13:00:00+00:00,84.69528040077218,63.893100354627364,0.0,0.0,148.58838075539956
2018-04-23 14:00:00+00:00,50.13174694253587,37.769877956636016,0.0,0.0,87.90162489917188
2018-04-23 15:00:00+00:00,14.096994595099996,10.680867257254565,0.0,0.0,24.77786185235456
2018-04-23 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-23 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 03:00:00+00:00,5.493615613512471,4.066229932281837,0.0,0.0,9.559845545794309
2018-04-24 04:00:00+00:00,22.639089557142732,17.436038173216165,0.0,0.0,40.0751277303589
2018-04-24 05:00:00+00:00,56.383404095415216,42.396454035418714,0.0,0.0,98.77985813083393
2018-04-24 06:00:00+00:00,87.88680021861018,66.02795540072695,0.0,0.0,153.91475561933714
2018-04-24 07:00:00+00:00,112.89664934717574,84.98203462248543,0.0,0.0,197.87868396966115
2018-04-24 08:00:00+00:00,129.62041775455248,97.78872205365369,0.0,0.0,227.40913980820616
2018-04-24 09:00:00+00:00,138.00392020102396,104.19797078556047,0.0,0.0,242.20189098658443
2018-04-24 10:00:00+00:00,137.05269796712787,103.07249849983896,0.0,0.0,240.12519646696683
2018-04-24 11:00:00+00:00,127.09668902634006,95.58955708731982,0.0,0.0,222.68624611365988
2018-04-24 12:00:00+00:00,107.37432818594692,80.55034948118285,0.0,0.0,187.92467766712977
2018-04-24 13:00:00+00:00,80.48406934165592,59.763244740416525,0.0,0.0,140.24731408207245
2018-04-24 14:00:00+00:00,46.9218985412476,34.2900649587132,0.0,0.0,81.2119634999608
2018-04-24 15:00:00+00:00,12.49991079235427,8.95635794528804,0.0,0.0,21.45626873764231
2018-04-24 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-24 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 03:00:00+00:00,2.5669749676945344,3.060453417198249,0.0,0.0,5.6274283848927835
2018-04-25 04:00:00+00:00,25.767717184571236,19.494166297389672,0.0,0.0,45.26188348196091
2018-04-25 05:00:00+00:00,55.43570831338005,41.7247834007053,0.0,0.0,97.16049171408534
2018-04-25 06:00:00+00:00,85.41881864946669,64.3080964495218,0.0,0.0,149.72691509898848
2018-04-25 07:00:00+00:00,109.73729617817662,65.26925371706771,0.0,0.0,175.00654989524435
2018-04-25 08:00:00+00:00,67.26457497050507,95.38118282540252,0.0,0.0,162.64575779590757
2018-04-25 09:00:00+00:00,129.77852124360516,64.46048105077091,0.0,0.0,194.23900229437606
2018-04-25 10:00:00+00:00,114.33628143821898,31.484058482468416,0.0,0.0,145.8203399206874
2018-04-25 11:00:00+00:00,56.01314370388015,7.68618422453633,0.0,0.0,63.69932792841648
2018-04-25 12:00:00+00:00,70.37935753679078,20.069361009692116,0.0,0.0,90.4487185464829
2018-04-25 13:00:00+00:00,54.791840533499,35.38202344886636,0.0,0.0,90.17386398236536
2018-04-25 14:00:00+00:00,24.987679036416523,24.50530100432467,0.0,0.0,49.492980040741195
2018-04-25 15:00:00+00:00,4.190560892869807,4.876821916519683,0.0,0.0,9.067382809389489
2018-04-25 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-25 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 03:00:00+00:00,3.3718949529050866,4.405289661900398,1.4787512785717898,0.0,9.255935893377275
2018-04-26 04:00:00+00:00,26.880676817555134,14.752009536865142,0.5880094834782807,0.0,42.22069583789855
2018-04-26 05:00:00+00:00,56.70926443578189,35.297118635243166,36.34268187607237,0.0,128.34906494709742
2018-04-26 06:00:00+00:00,83.28465745152253,59.20240523715246,52.22461469313179,0.0,194.7116773818068
2018-04-26 07:00:00+00:00,88.79093923743267,78.19208805761473,71.61224814331055,0.0,238.59527543835796
2018-04-26 08:00:00+00:00,72.05630437077852,86.0329166860336,82.22638650204382,0.0,240.31560755885593
2018-04-26 09:00:00+00:00,54.10035493573311,102.36369660045702,88.71724368317408,0.0,245.18129521936422
2018-04-26 10:00:00+00:00,42.28569068024517,57.22955700700934,62.42376537109959,0.0,161.9390130583541
2018-04-26 11:00:00+00:00,63.53353627845328,43.36962881304315,72.1540366511505,0.0,179.05720174264695
2018-04-26 12:00:00+00:00,83.1534302480161,20.703568837667873,49.78528274067136,0.0,153.64228182635532
2018-04-26 13:00:00+00:00,44.781315382456356,8.448457314458068,22.962174677807866,0.0,76.19194737472229
2018-04-26 14:00:00+00:00,32.00117770087161,26.401079592117746,21.270916573816244,0.0,79.6731738668056
2018-04-26 15:00:00+00:00,2.919641866294592,3.466747693313107,1.9460798694727042,0.0,8.332469429080403
2018-04-26 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-04-26 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
