Samra (SEPGCO),Amman East (IPP1),Qatrana (IPP2),Zarqa (ACWA),IPP4 (Levant),IPP3 (Amman Asia),Rehab,Risha,Aqaba steam
859.3609976266724,291.24332545786064,293.1330417340461,0.0,0.0,0.0,65.0,35.0,55.0
1015.1664190859333,343.11395024181326,344.43387556393265,0.0,0.0,0.0,65.0,35.0,55.0
1101.124821132505,371.7311573827838,372.73672702040005,0.0,0.0,0.0,65.0,35.0,55.0
1121.752797160906,378.59860778727005,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1119.651727460975,377.8991212287837,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,70.1446933186284,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,116.17569077030808,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,104.61579019728507,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,99.9757506208378,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,75.93506930190468,35.0,55.0
1140.720687463065,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,115.73508715904396,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,245.04595550933993,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,270.1783500218071,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,211.06197529323984,35.0,55.0
1105.99426378987,373.35228860287543,373.0,0.0,0.0,0.0,65.0,35.0,55.0
967.579046655208,327.2711976810252,328.7651532396078,0.0,0.0,0.0,65.0,35.0,55.0
854.4491729014452,289.6080844313253,291.5157635824235,0.0,0.0,0.0,65.0,35.0,55.0
769.2950055109822,261.258622492637,263.4777161877587,0.0,0.0,0.0,65.0,35.0,55.0
711.3111002402658,241.95466396772773,244.38580872240325,0.0,0.0,0.0,65.0,35.0,55.0
662.4312266126132,225.68161287181357,228.29151462716393,0.0,0.0,0.0,65.0,35.0,55.0
645.9724299370187,220.20216255000074,222.8722552369165,0.0,0.0,0.0,65.0,35.0,55.0
703.7311780597142,239.43116192500995,241.89002696727596,0.0,0.0,0.0,65.0,35.0,55.0
823.3645660562378,279.25942028906996,281.28077794779136,0.0,0.0,0.0,65.0,35.0,55.0
1014.1455498708746,342.77408322363226,344.09774193345135,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,190.9666481025973,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,128.00733873905963
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,186.6588543700342
1150.0,380.0,373.0,0.0,250.0,0.0,210.83171999817114,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,253.76422350700125,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,268.9607018536016,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,220.94522559324867,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,185.1964788162367,35.0,55.0
1150.0,380.0,373.0,0.0,238.41280288650358,0.0,65.0,35.0,55.0
1115.0627980430445,376.37137826728633,373.0,0.0,168.5237360880159,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,66.31727927395475,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,214.34921539800456,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,153.83660953893212,35.0,55.0
1150.0,380.0,373.0,0.0,241.3150068586536,0.0,65.0,35.0,55.0
1060.0695249791684,358.0630587876356,359.2187704173956,0.0,157.84388305821966,0.0,65.0,35.0,55.0
929.2296126476626,314.50393269466235,316.138134724686,0.0,132.43439283731857,0.0,65.0,35.0,55.0
817.4626276386961,277.29455135006225,279.3374927963713,0.0,112.5,0.0,65.0,35.0,55.0
794.3470898709953,269.5989437454116,271.72642027525654,0.0,0.0,0.0,65.0,35.0,55.0
730.7265100348498,248.41842772542773,250.7785690145831,0.0,0.0,0.0,65.0,35.0,55.0
696.1169334311836,236.89623327849293,239.38294412786084,0.0,0.0,0.0,65.0,35.0,55.0
695.683692482277,236.75199902469546,239.24029426548765,0.0,0.0,0.0,65.0,35.0,55.0
734.9642467388645,249.82925187036682,252.17389547005126,0.0,0.0,0.0,65.0,35.0,55.0
848.5910136600064,287.65779042299545,289.586893258276,0.0,0.0,0.0,65.0,35.0,55.0
1041.5537514610376,351.8988012685561,353.1222263331847,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,229.038073367231,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,140.7832987735704
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,119.23712305763449
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,68.4484807476646
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,80.48758474041391
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,96.85553674432344
1150.0,380.0,373.0,0.0,0.0,0.0,265.6746680284938,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,177.70039367220892,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,110.53494578352385,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,105.35726694740342,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,177.2301378640131,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,59.2619937632436
1150.0,380.0,373.0,0.0,0.0,0.0,250.68237727519187,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,196.95045477839813,35.0,55.0
1101.9285039179172,371.99871885668495,373.0,0.0,0.0,0.0,65.0,35.0,55.0
967.2612021092647,327.16538111169257,328.66049904925643,0.0,0.0,0.0,65.0,35.0,55.0
857.6625997448676,290.6778961009368,292.57382353293696,0.0,0.0,0.0,65.0,35.0,55.0
843.3046573333858,285.89786061487825,287.84629601244495,0.0,0.0,0.0,65.0,35.0,55.0
787.592894064464,267.3503419116844,269.5025189919756,0.0,0.0,0.0,65.0,35.0,55.0
737.8153180601481,250.77842840962646,253.11264544884176,0.0,0.0,0.0,65.0,35.0,55.0
688.2796813289406,234.28706115004428,236.8024333599141,0.0,0.0,0.0,65.0,35.0,55.0
717.7898519230291,244.11156514907003,246.51901667107177,0.0,0.0,0.0,65.0,35.0,55.0
823.166042436925,279.1933279536962,281.21541162670775,0.0,0.0,0.0,65.0,35.0,55.0
1005.5570931598535,339.9148206167333,341.26988789306756,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,158.78145341025618,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,65.4105480897812
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,91.58358975445462
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,115.99380446947214
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,146.12603284515183
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,183.72764714547375
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,153.37646037366204
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,105.68033435556787
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,58.83655517184518
1150.0,380.0,373.0,0.0,0.0,0.0,268.6716771322039,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,75.19409401714776
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,194.7719128992386
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,192.60965832553967
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,147.17365389191974
1150.0,380.0,373.0,0.0,0.0,0.0,191.31250223874179,35.0,55.0
1068.1903528985222,360.76663876575594,361.8926519790896,0.0,0.0,0.0,65.0,35.0,55.0
951.8284052098519,322.0275058706458,323.57906258926664,0.0,0.0,0.0,65.0,35.0,55.0
865.2980154277329,293.21987299908324,295.08787720000527,0.0,0.0,0.0,65.0,35.0,55.0
806.787718625081,273.74066859770346,275.82264890758006,0.0,0.0,0.0,65.0,35.0,55.0
752.3552327389552,255.6190459672914,257.90008955606265,0.0,0.0,0.0,65.0,35.0,55.0
696.9355719986352,237.16877382020348,239.6524908530147,0.0,0.0,0.0,65.0,35.0,55.0
711.4109241274288,241.98789726183912,244.4186769538142,0.0,0.0,0.0,65.0,35.0,55.0
814.0351764901377,276.1534868683062,278.2089627350587,0.0,0.0,0.0,65.0,35.0,55.0
985.5984567413886,333.2702062563003,334.6982636146242,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,96.33211231008487,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,227.0258533599187,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,254.65928573581223,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,277.5590018208222,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,98.70179533645911
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,161.69438009660394
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,161.7561159397748
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,152.4176852937952
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,121.55712847519756
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,82.98965027201545
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,130.35749801714806
1150.0,380.0,373.0,0.0,250.0,0.0,256.9850982615528,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,211.08021882450728,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,100.98095642166999,35.0,55.0
1086.7846719817871,366.95704561583665,368.0150581478626,0.0,163.03204204133695,0.0,65.0,35.0,55.0
959.7383478790049,324.6608780884508,326.1835076122548,0.0,138.35927765036183,0.0,65.0,35.0,55.0
859.4469681602786,291.27194670383136,293.16134857996644,0.0,118.88240100933386,0.0,65.0,35.0,55.0
779.1765005025536,264.54836244014155,266.7313188403853,0.0,112.5,0.0,65.0,35.0,55.0
793.2088746186911,269.22000997197364,271.3516490319056,0.0,0.0,0.0,65.0,35.0,55.0
740.2734525834344,251.59678872296897,253.9220161981362,0.0,0.0,0.0,65.0,35.0,55.0
687.2034236076541,233.92875423165327,236.44806238873267,0.0,0.0,0.0,65.0,35.0,55.0
737.3386651698149,250.61974148464594,252.9557016756887,0.0,0.0,0.0,65.0,35.0,55.0
849.7560640900551,288.04565814380663,289.970500310942,0.0,0.0,0.0,65.0,35.0,55.0
1038.8090709522044,350.9850442792799,352.21850682598773,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,226.83547549392733,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,118.99540917136088
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,87.04575675575131
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,63.19183080060454
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,74.03499738641369
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,80.6119960523164
1150.0,380.0,373.0,0.0,0.0,0.0,253.1121831015852,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,198.75986272407744,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,177.2062386110134,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,187.62557627492285,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,254.3086295378524,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,188.47948803119027
1150.0,380.0,373.0,0.0,250.0,0.0,221.87124368952522,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,161.80135822306508,35.0,55.0
1118.805061969643,377.6172499844645,373.0,0.0,169.25049458970315,0.0,65.0,35.0,55.0
981.6548217393799,331.9572942307869,333.3997737287849,0.0,142.61552040005787,0.0,65.0,35.0,55.0
874.9088692167467,296.4195112791524,298.2523679383616,0.0,121.88514701160446,0.0,65.0,35.0,55.0
794.4734569695171,269.6410137856648,271.76802818249183,0.0,112.5,0.0,65.0,35.0,55.0
804.5159316738196,272.9843469791469,275.07463536740914,0.0,0.0,0.0,65.0,35.0,55.0
750.1311488493554,254.87860561646812,257.1677828303052,0.0,0.0,0.0,65.0,35.0,55.0
700.1089825261299,238.22526328774214,240.69737494382662,0.0,0.0,0.0,65.0,35.0,55.0
705.1812040323509,239.91390349105544,242.36746569036112,0.0,0.0,0.0,65.0,35.0,55.0
796.9817037486708,270.47605743387993,272.5938990027531,0.0,0.0,0.0,65.0,35.0,55.0
966.2356727345909,326.8239626366459,328.32283100442805,0.0,0.0,0.0,65.0,35.0,55.0
1126.5004312432052,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,146.71355789016621,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,161.7006928512739,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,174.4126834292366,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,227.66805489287287,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,277.1125974657286,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,266.8145716875458,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,255.8105572636885,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,241.4737377924823,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,241.8471765834452,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,62.41760711558642
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,203.06904022677526
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,194.46861971932478
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,125.11835003759168
1150.0,380.0,373.0,0.0,0.0,0.0,155.5506942444269,35.0,55.0
1042.4158992363764,352.1858268633273,353.4060989952861,0.0,0.0,0.0,65.0,35.0,55.0
921.6694674862262,311.9870148024077,313.64886479412655,0.0,0.0,0.0,65.0,35.0,55.0
831.6058271361002,282.0030947852229,283.99431359531235,0.0,0.0,0.0,65.0,35.0,55.0
773.2949007375348,262.59026463017256,264.79473043817734,0.0,0.0,0.0,65.0,35.0,55.0
719.5420112160884,244.69489271495812,247.09593647203152,0.0,0.0,0.0,65.0,35.0,55.0
720.4633922940831,245.00163821670046,247.3993124209138,0.0,0.0,0.0,65.0,35.0,55.0
786.4874542754995,266.9823197210726,269.1385394693667,0.0,0.0,0.0,65.0,35.0,55.0
873.738029177144,296.0297160858437,297.8668545861915,0.0,0.0,0.0,65.0,35.0,55.0
1035.0763961296063,349.7423649594585,350.9894781502098,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,167.17541064553902,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,59.11919294188221
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,92.21537184267605
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,110.34061218845383
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,157.1215540754664
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,200.10826345827167
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,176.49643135570668
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,161.22581433337857
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,125.79269305234939
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,100.14047493062611
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,153.32887472183316
1150.0,380.0,373.0,0.0,250.0,0.0,288.1633976586434,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,223.16504308467483,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,89.5468245765973,35.0,55.0
1071.3490619379284,361.8182338248377,362.9326954257799,0.0,160.03440182992088,0.0,65.0,35.0,55.0
947.1338767516531,320.46460695536973,322.03333188177197,0.0,135.91145282273123,0.0,65.0,35.0,55.0
847.653268955785,287.34559715500615,289.2781293860336,0.0,116.59203043918582,0.0,65.0,35.0,55.0
698.9626110398599,237.84361414697148,240.3199181610417,0.0,112.5,0.0,65.0,35.0,55.0
715.3049441558456,243.2842915073245,245.7008305049363,0.0,0.0,0.0,65.0,35.0,55.0
667.6007591572378,227.40264979350226,229.99364621903104,0.0,0.0,0.0,65.0,35.0,55.0
649.7717442279601,221.4670274319539,224.12322576978758,0.0,0.0,0.0,65.0,35.0,55.0
702.9119006190308,239.15840869009918,241.62026988532446,0.0,0.0,0.0,65.0,35.0,55.0
790.1083029156796,268.1877699515922,270.330748011748,0.0,0.0,0.0,65.0,35.0,55.0
958.5205483402373,324.255449173681,325.7825322726851,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,65.8347220240963,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,221.75972291671656,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,243.7182307980119,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,213.77306838797722,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,221.42082236210064,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,228.14734900393447,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,173.92499076138427,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,109.87958386115774,35.0,55.0
1147.4739737147152,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1146.791505535795,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,125.9983725159479,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,239.1632028616823,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,226.40995037991755,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,181.90667580808193,35.0,55.0
1096.6268284287023,370.2336890043749,371.2557081052389,0.0,0.0,0.0,65.0,35.0,55.0
967.0024357530764,327.0792328092597,328.575297072873,0.0,0.0,0.0,65.0,35.0,55.0
860.7168241065724,291.69470619899505,293.5794641261302,0.0,0.0,0.0,65.0,35.0,55.0
781.1967294809485,265.2209355658681,267.39650385223075,0.0,0.0,0.0,65.0,35.0,55.0
731.0928642071947,248.5403940834258,250.89919559061832,0.0,0.0,0.0,65.0,35.0,55.0
687.7939495811943,234.1253516986207,236.64250026231295,0.0,0.0,0.0,65.0,35.0,55.0
642.3688543613166,219.00246285523284,221.6857340615229,0.0,0.0,0.0,65.0,35.0,55.0
618.189729620465,210.9527666682164,213.7244625674699,0.0,0.0,0.0,65.0,35.0,55.0
708.6811121011291,241.07909027668595,243.51985307569493,0.0,0.0,0.0,65.0,35.0,55.0
892.4555628602462,302.26114344866534,304.0298306635882,0.0,0.0,0.0,65.0,35.0,55.0
1082.2479277820005,365.44667611826793,366.5212798303808,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,150.18988984593955,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,209.4298767474178,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,229.39387241961973,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,265.573809569427,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,281.24423701295217,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,227.3856812956472,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,179.10484411227682,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,113.36082343579945,35.0,55.0
1142.670767917951,380.0,373.0,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,93.58026517672228,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,206.31680996012116,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,237.81624948464298,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,199.31355199948538,35.0,55.0
1114.0597529366632,376.03744523808115,373.0,0.0,0.0,0.0,65.0,35.0,55.0
983.1133066904622,332.44285195363165,333.87999767361356,0.0,0.0,0.0,65.0,35.0,55.0
876.658902059291,297.00213090871995,298.82858757957405,0.0,0.0,0.0,65.0,35.0,55.0
861.7877529577763,292.05123903392996,293.9320805018935,0.0,0.0,0.0,65.0,35.0,55.0
802.7450937981084,272.3948009534443,274.4915654154737,0.0,0.0,0.0,65.0,35.0,55.0
748.4751391318779,254.32728809561846,256.62252144888913,0.0,0.0,0.0,65.0,35.0,55.0
696.7896749784832,237.1202018929976,239.60445248106984,0.0,0.0,0.0,65.0,35.0,55.0
718.0392482930665,244.19459400269741,246.60113346532216,0.0,0.0,0.0,65.0,35.0,55.0
831.9443700244627,282.11580223128647,284.1057829671578,0.0,0.0,0.0,65.0,35.0,55.0
1031.9432395513309,348.699276806691,349.9578481627567,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,249.99217018478922,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,214.5216167532054,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,60.68819449905717
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,101.58641036176073
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,172.61092455851568
1150.0,380.0,373.0,0.0,250.0,392.47738389608753,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,294.7048817951228,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,243.9766628784732,193.93738701114313,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,199.23377252807975,143.25,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,67.61782080157141,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,66.9018687218332,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,164.38548293401593,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,135.90735171932468,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,101.02664108395886,35.0,55.0
1093.4459133413584,369.1747011243648,370.2083530466379,0.0,164.32567442131167,0.0,65.0,35.0,55.0
967.6006615393945,327.27839369215815,328.7722702036487,0.0,139.8861617525245,0.0,65.0,35.0,55.0
862.5777157564215,292.3142328600628,294.1921853806938,0.0,119.49040126713551,0.0,65.0,35.0,55.0
778.9037261229759,264.45755059700264,266.64150455158386,0.0,112.5,0.0,65.0,35.0,55.0
787.9853421512319,267.4809954362232,269.63173730734337,0.0,0.0,0.0,65.0,35.0,55.0
736.367599557392,250.29645504473373,252.63596648833612,0.0,0.0,0.0,65.0,35.0,55.0
687.9442543359964,234.17539104556104,236.69198993460887,0.0,0.0,0.0,65.0,35.0,55.0
712.1193860771767,242.22375788610304,244.65194668485705,0.0,0.0,0.0,65.0,35.0,55.0
831.0348274427848,281.8129979929142,283.8063049874646,0.0,0.0,0.0,65.0,35.0,55.0
1043.7153029974538,352.6184233949655,353.8339435195692,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,290.60212869156777,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,275.15313797431196,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,130.81694313793224
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,178.16898477484233
1150.0,380.0,373.0,0.0,250.0,433.3463976856909,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,493.8687687663718,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,464.88508293985126,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,363.6317604027497,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,248.85968360676011,229.0565462666153,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,222.96068367135624,143.25,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,208.97994500425153,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,93.89350972819712
1150.0,380.0,373.0,0.0,250.0,0.0,255.20679187910466,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,111.31918649311584,35.0,55.0
1074.1664465184217,362.7561953994616,363.86035363462196,0.0,160.58154608178484,0.0,65.0,35.0,55.0
952.7394411674422,322.3308072826138,323.87903228117887,0.0,137.00006968029027,0.0,65.0,35.0,55.0
851.8583073205234,288.7455353932048,290.6626895147975,0.0,117.40866107813503,0.0,65.0,35.0,55.0
767.793247165185,260.7586582234772,262.9832439503434,0.0,112.5,0.0,65.0,35.0,55.0
776.095684854896,263.5226995909835,265.71692274222175,0.0,0.0,0.0,65.0,35.0,55.0
722.4511728109832,245.6634086248113,248.0538133813598,0.0,0.0,0.0,65.0,35.0,55.0
721.763200486874,245.43436939144323,247.82729010926738,0.0,0.0,0.0,65.0,35.0,55.0
791.1025397644793,268.5187705422485,270.65811261106757,0.0,0.0,0.0,65.0,35.0,55.0
924.1178506048099,312.8021286853648,314.45502477458143,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,85.55632076872843,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,202.4874365221542
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,156.0179067542806
1150.0,380.0,373.0,0.0,250.0,394.06019254084583,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,415.5815629661186,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,462.0928049601215,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,455.7401301646024,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,378.1966215765034,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,323.74371196060036,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,249.74272795172507,235.40748694577724,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,224.5367910972321,143.25,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,185.33630122964158,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,297.0,35.0,96.61113574558543
1150.0,380.0,373.0,0.0,250.0,0.0,273.1717877420576,35.0,55.0
1150.0,380.0,373.0,0.0,250.0,0.0,136.38738368731444,35.0,55.0
1080.0330133185437,364.7092884459619,365.7919922499296,0.0,161.72085035890996,0.0,65.0,35.0,55.0
934.0957401125638,316.1239602233499,317.74036649642966,0.0,133.37940889571968,0.0,65.0,35.0,55.0
831.9034623781137,282.1021832881541,284.09231362605226,0.0,113.53337235018877,0.0,65.0,35.0,55.0
744.7037423786735,253.0717174995206,255.38074310555146,0.0,112.5,0.0,65.0,35.0,55.0
752.9926912178861,255.83126816897274,258.1099805290134,0.0,0.0,0.0,65.0,35.0,55.0
692.2909593031449,235.622492823444,238.12319551871965,0.0,0.0,0.0,65.0,35.0,55.0
721.6085510245155,245.38288360770153,247.7763698890592,0.0,0.0,0.0,65.0,35.0,55.0
799.8358046216241,271.4262425692234,273.53364649835225,0.0,0.0,0.0,65.0,35.0,55.0
894.6657810410707,302.99696763805775,304.7575719357487,0.0,0.0,0.0,65.0,35.0,55.0
1086.5667086101057,366.8844814125937,367.94329105139764,0.0,0.0,0.0,65.0,35.0,55.0
1150.0,380.0,373.0,0.0,0.0,0.0,297.0,35.0,89.6329332533761
1150.0,380.0,373.0,0.0,250.0,0.0,263.9253910246298,35.0,55.0
